Order Date,Ship Mode,Number of Records,Days to Ship Actual,Days to Ship Scheduled
16/7/2014,Second Class,1,3,3
16/7/2014,Second Class,1,3,3
16/7/2014,Second Class,1,3,3
16/7/2014,Second Class,1,3,3
16/7/2014,Second Class,1,3,3
16/7/2014,Standard Class,1,4,6
16/7/2014,Standard Class,1,4,6
17/7/2014,Second Class,1,2,3
17/7/2014,Standard Class,1,5,6
17/7/2014,Standard Class,1,7,6
18/7/2014,Second Class,1,2,3
18/7/2014,Second Class,1,2,3
18/7/2014,Second Class,1,2,3
18/7/2014,Second Class,1,2,3
18/7/2014,Standard Class,1,4,6
18/7/2014,Standard Class,1,5,6
18/7/2014,Standard Class,1,6,6
18/7/2014,Standard Class,1,6,6
18/7/2014,Standard Class,1,6,6
19/7/2014,Standard Class,1,5,6
19/7/2014,Standard Class,1,5,6
19/7/2014,Standard Class,1,5,6
19/7/2014,Standard Class,1,5,6
19/7/2014,Standard Class,1,5,6
19/7/2014,Standard Class,1,5,6
19/7/2014,Standard Class,1,5,6
19/7/2014,Standard Class,1,5,6
21/7/2014,Standard Class,1,4,6
21/7/2014,Standard Class,1,5,6
21/7/2014,Standard Class,1,5,6
21/7/2014,Standard Class,1,5,6
21/7/2014,Standard Class,1,5,6
21/7/2014,Standard Class,1,5,6
21/7/2014,Standard Class,1,5,6
21/7/2014,Standard Class,1,5,6
21/7/2014,Standard Class,1,5,6
21/7/2014,Standard Class,1,5,6
21/7/2014,Standard Class,1,6,6
21/7/2014,Standard Class,1,6,6
22/7/2014,Same Day,1,0,0
22/7/2014,Same Day,1,0,0
22/7/2014,Second Class,1,3,3
22/7/2014,Second Class,1,3,3
22/7/2014,Standard Class,1,4,6
22/7/2014,Standard Class,1,4,6
22/7/2014,Standard Class,1,4,6
22/7/2014,Standard Class,1,4,6
22/7/2014,Second Class,1,4,3
22/7/2014,Standard Class,1,4,6
22/7/2014,Second Class,1,4,3
22/7/2014,Standard Class,1,5,6
22/7/2014,Standard Class,1,5,6
22/7/2014,Standard Class,1,5,6
22/7/2014,Standard Class,1,5,6
22/7/2014,Standard Class,1,6,6
22/7/2014,Standard Class,1,6,6
22/7/2014,Standard Class,1,6,6
22/7/2014,Standard Class,1,6,6
22/7/2014,Standard Class,1,6,6
22/7/2014,Standard Class,1,6,6
22/7/2014,Standard Class,1,6,6
22/7/2014,Standard Class,1,6,6
23/7/2014,Standard Class,1,5,6
23/7/2014,Standard Class,1,6,6
24/7/2014,First Class,1,1,1
24/7/2014,Second Class,1,2,3
24/7/2014,Second Class,1,2,3
24/7/2014,First Class,1,3,1
24/7/2014,First Class,1,3,1
24/7/2014,Standard Class,1,4,6
24/7/2014,Standard Class,1,4,6
24/7/2014,Standard Class,1,5,6
24/7/2014,Standard Class,1,5,6
24/7/2014,Standard Class,1,7,6
25/7/2014,Same Day,1,0,0
26/7/2014,First Class,1,2,1
26/7/2014,Second Class,1,3,3
26/7/2014,Second Class,1,3,3
26/7/2014,Second Class,1,3,3
26/7/2014,Second Class,1,3,3
26/7/2014,Second Class,1,3,3
26/7/2014,Standard Class,1,4,6
26/7/2014,Standard Class,1,6,6
27/7/2014,Standard Class,1,6,6
27/7/2014,Standard Class,1,6,6
28/7/2014,Standard Class,1,4,6
28/7/2014,Second Class,1,4,3
28/7/2014,Standard Class,1,4,6
28/7/2014,Second Class,1,5,3
28/7/2014,Second Class,1,5,3
28/7/2014,Second Class,1,5,3
28/7/2014,Second Class,1,5,3
28/7/2014,Second Class,1,5,3
29/7/2014,Standard Class,1,4,6
29/7/2014,Standard Class,1,4,6
29/7/2014,Standard Class,1,4,6
30/7/2014,Second Class,1,3,3
30/7/2014,Second Class,1,3,3
30/7/2014,Second Class,1,3,3
30/7/2014,Second Class,1,3,3
30/7/2014,Standard Class,1,4,6
30/7/2014,Standard Class,1,4,6
30/7/2014,Standard Class,1,5,6
30/7/2014,Standard Class,1,5,6
30/7/2014,Standard Class,1,5,6
30/7/2014,Standard Class,1,5,6
30/7/2014,Standard Class,1,5,6
30/7/2014,Standard Class,1,5,6
31/7/2014,First Class,1,3,1
31/7/2014,Second Class,1,4,3
31/7/2014,Second Class,1,4,3
31/7/2014,Standard Class,1,7,6
1/8/2014,Same Day,1,0,0
1/8/2014,First Class,1,3,1
1/8/2014,First Class,1,3,1
1/8/2014,Standard Class,1,4,6
1/8/2014,Standard Class,1,4,6
1/8/2014,Standard Class,1,4,6
1/8/2014,Standard Class,1,4,6
1/8/2014,Standard Class,1,5,6
1/8/2014,Standard Class,1,5,6
1/8/2014,Standard Class,1,5,6
1/8/2014,Standard Class,1,5,6
2/8/2014,First Class,1,2,1
2/8/2014,Second Class,1,3,3
2/8/2014,First Class,1,3,1
2/8/2014,Second Class,1,4,3
2/8/2014,Standard Class,1,6,6
2/8/2014,Standard Class,1,6,6
4/8/2014,First Class,1,1,1
4/8/2014,First Class,1,3,1
4/8/2014,Second Class,1,3,3
4/8/2014,Standard Class,1,4,6
4/8/2014,Second Class,1,5,3
4/8/2014,Second Class,1,5,3
4/8/2014,Second Class,1,5,3
5/8/2014,First Class,1,3,1
5/8/2014,First Class,1,3,1
5/8/2014,Standard Class,1,4,6
6/8/2014,First Class,1,3,1
6/8/2014,First Class,1,3,1
6/8/2014,Standard Class,1,4,6
6/8/2014,Standard Class,1,4,6
6/8/2014,Standard Class,1,4,6
7/8/2014,Second Class,1,4,3
7/8/2014,Second Class,1,4,3
7/8/2014,Standard Class,1,4,6
7/8/2014,Standard Class,1,5,6
7/8/2014,Standard Class,1,6,6
7/8/2014,Standard Class,1,6,6
7/8/2014,Standard Class,1,6,6
8/8/2014,First Class,1,1,1
8/8/2014,First Class,1,1,1
8/8/2014,Standard Class,1,4,6
8/8/2014,Standard Class,1,4,6
8/8/2014,Standard Class,1,4,6
8/8/2014,Standard Class,1,4,6
8/8/2014,Standard Class,1,4,6
8/8/2014,Standard Class,1,4,6
8/8/2014,Standard Class,1,4,6
8/8/2014,Second Class,1,4,3
8/8/2014,Standard Class,1,4,6
8/8/2014,Standard Class,1,4,6
8/8/2014,Standard Class,1,5,6
8/8/2014,Standard Class,1,5,6
8/8/2014,Standard Class,1,5,6
8/8/2014,Standard Class,1,6,6
8/8/2014,Standard Class,1,6,6
11/8/2014,Standard Class,1,5,6
11/8/2014,Standard Class,1,5,6
11/8/2014,Second Class,1,5,3
11/8/2014,Standard Class,1,5,6
12/8/2014,First Class,1,2,1
12/8/2014,First Class,1,2,1
12/8/2014,First Class,1,2,1
12/8/2014,Second Class,1,2,3
12/8/2014,First Class,1,2,1
12/8/2014,Standard Class,1,5,6
13/8/2014,Same Day,1,0,0
13/8/2014,Same Day,1,0,0
13/8/2014,Same Day,1,0,0
13/8/2014,First Class,1,3,1
13/8/2014,First Class,1,3,1
13/8/2014,Standard Class,1,5,6
13/8/2014,Standard Class,1,7,6
13/8/2014,Standard Class,1,7,6
13/8/2014,Standard Class,1,7,6
13/8/2014,Standard Class,1,7,6
13/8/2014,Standard Class,1,7,6
13/8/2014,Standard Class,1,7,6
14/8/2014,Same Day,1,0,0
14/8/2014,Same Day,1,0,0
14/8/2014,Same Day,1,0,0
14/8/2014,Same Day,1,0,0
14/8/2014,Standard Class,1,5,6
14/8/2014,Standard Class,1,5,6
14/8/2014,Standard Class,1,5,6
14/8/2014,Standard Class,1,5,6
14/8/2014,Standard Class,1,5,6
14/8/2014,Standard Class,1,5,6
14/8/2014,Standard Class,1,5,6
14/8/2014,Standard Class,1,7,6
14/8/2014,Standard Class,1,7,6
15/8/2014,Second Class,1,2,3
15/8/2014,Second Class,1,2,3
15/8/2014,Standard Class,1,7,6
16/8/2014,Second Class,1,3,3
16/8/2014,Standard Class,1,4,6
16/8/2014,Standard Class,1,6,6
17/8/2014,Same Day,1,0,0
17/8/2014,Same Day,1,0,0
18/8/2014,First Class,1,2,1
18/8/2014,First Class,1,2,1
18/8/2014,Second Class,1,5,3
18/8/2014,Standard Class,1,6,6
18/8/2014,Standard Class,1,6,6
18/8/2014,Standard Class,1,7,6
18/8/2014,Standard Class,1,7,6
18/8/2014,Standard Class,1,7,6
18/8/2014,Standard Class,1,7,6
18/8/2014,Standard Class,1,7,6
18/8/2014,Standard Class,1,7,6
18/8/2014,Standard Class,1,7,6
18/8/2014,Standard Class,1,7,6
18/8/2014,Standard Class,1,7,6
18/8/2014,Standard Class,1,7,6
18/8/2014,Standard Class,1,7,6
18/8/2014,Standard Class,1,7,6
19/8/2014,Second Class,1,3,3
19/8/2014,Standard Class,1,4,6
19/8/2014,Standard Class,1,4,6
19/8/2014,Standard Class,1,4,6
19/8/2014,Standard Class,1,4,6
19/8/2014,Standard Class,1,4,6
19/8/2014,Standard Class,1,4,6
19/8/2014,Standard Class,1,4,6
19/8/2014,Second Class,1,5,3
19/8/2014,Second Class,1,5,3
19/8/2014,Second Class,1,5,3
19/8/2014,Second Class,1,5,3
19/8/2014,Second Class,1,5,3
19/8/2014,Standard Class,1,7,6
19/8/2014,Standard Class,1,7,6
19/8/2014,Standard Class,1,7,6
19/8/2014,Standard Class,1,7,6
20/8/2014,Standard Class,1,4,6
20/8/2014,Standard Class,1,4,6
20/8/2014,Standard Class,1,4,6
20/8/2014,Standard Class,1,5,6
21/8/2014,Same Day,1,0,0
21/8/2014,Second Class,1,2,3
21/8/2014,Standard Class,1,5,6
21/8/2014,Standard Class,1,5,6
21/8/2014,Standard Class,1,5,6
21/8/2014,Standard Class,1,6,6
21/8/2014,Standard Class,1,7,6
22/8/2014,Same Day,1,0,0
22/8/2014,First Class,1,1,1
22/8/2014,First Class,1,1,1
22/8/2014,First Class,1,1,1
22/8/2014,First Class,1,1,1
22/8/2014,First Class,1,1,1
22/8/2014,First Class,1,1,1
22/8/2014,First Class,1,1,1
22/8/2014,Second Class,1,2,3
22/8/2014,Standard Class,1,4,6
22/8/2014,Second Class,1,4,3
22/8/2014,Standard Class,1,4,6
22/8/2014,Standard Class,1,4,6
22/8/2014,Second Class,1,4,3
22/8/2014,Second Class,1,4,3
22/8/2014,Standard Class,1,6,6
22/8/2014,Standard Class,1,6,6
22/8/2014,Standard Class,1,6,6
22/8/2014,Standard Class,1,7,6
22/8/2014,Standard Class,1,7,6
22/8/2014,Standard Class,1,7,6
22/8/2014,Standard Class,1,7,6
22/8/2014,Standard Class,1,7,6
23/8/2014,First Class,1,1,1
23/8/2014,First Class,1,2,1
24/8/2014,Second Class,1,3,3
24/8/2014,Second Class,1,3,3
24/8/2014,Second Class,1,3,3
24/8/2014,Second Class,1,3,3
24/8/2014,Second Class,1,3,3
25/8/2014,Second Class,1,2,3
25/8/2014,Second Class,1,2,3
25/8/2014,Standard Class,1,5,6
25/8/2014,Standard Class,1,5,6
26/8/2014,First Class,1,2,1
26/8/2014,Second Class,1,3,3
26/8/2014,Second Class,1,3,3
26/8/2014,Standard Class,1,4,6
26/8/2014,Standard Class,1,4,6
27/8/2014,First Class,1,1,1
27/8/2014,Standard Class,1,6,6
27/8/2014,Standard Class,1,6,6
28/8/2014,Same Day,1,0,0
28/8/2014,Same Day,1,0,0
28/8/2014,Second Class,1,2,3
28/8/2014,Second Class,1,2,3
28/8/2014,Second Class,1,2,3
28/8/2014,Second Class,1,2,3
28/8/2014,Second Class,1,2,3
28/8/2014,Second Class,1,2,3
28/8/2014,Second Class,1,2,3
28/8/2014,Second Class,1,2,3
28/8/2014,First Class,1,3,1
28/8/2014,Second Class,1,3,3
28/8/2014,First Class,1,3,1
28/8/2014,First Class,1,3,1
28/8/2014,First Class,1,3,1
28/8/2014,First Class,1,3,1
28/8/2014,Standard Class,1,4,6
28/8/2014,Standard Class,1,5,6
28/8/2014,Standard Class,1,5,6
29/8/2014,Standard Class,1,4,6
29/8/2014,Standard Class,1,4,6
29/8/2014,Standard Class,1,4,6
29/8/2014,Standard Class,1,4,6
29/8/2014,Standard Class,1,6,6
29/8/2014,Standard Class,1,6,6
29/8/2014,Standard Class,1,6,6
29/8/2014,Standard Class,1,6,6
30/8/2014,First Class,1,3,1
30/8/2014,First Class,1,3,1
30/8/2014,First Class,1,3,1
30/8/2014,Second Class,1,5,3
30/8/2014,Standard Class,1,6,6
1/9/2014,Second Class,1,2,3
1/9/2014,Second Class,1,2,3
1/9/2014,Second Class,1,4,3
1/9/2014,Standard Class,1,4,6
1/9/2014,Standard Class,1,4,6
1/9/2014,Standard Class,1,5,6
1/9/2014,Standard Class,1,5,6
1/9/2014,Standard Class,1,5,6
1/9/2014,Standard Class,1,5,6
1/9/2014,Standard Class,1,5,6
1/9/2014,Standard Class,1,5,6
2/9/2014,Same Day,1,0,0
2/9/2014,Same Day,1,0,0
2/9/2014,Same Day,1,0,0
2/9/2014,Second Class,1,4,3
2/9/2014,Standard Class,1,5,6
2/9/2014,Standard Class,1,5,6
2/9/2014,Standard Class,1,6,6
3/9/2014,Same Day,1,0,0
3/9/2014,Second Class,1,2,3
3/9/2014,Second Class,1,2,3
3/9/2014,Second Class,1,2,3
3/9/2014,Second Class,1,2,3
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Standard Class,1,4,6
3/9/2014,Second Class,1,5,3
3/9/2014,Second Class,1,5,3
3/9/2014,Second Class,1,5,3
3/9/2014,Standard Class,1,5,6
3/9/2014,Standard Class,1,5,6
3/9/2014,Standard Class,1,5,6
3/9/2014,Standard Class,1,5,6
3/9/2014,Standard Class,1,6,6
3/9/2014,Standard Class,1,6,6
3/9/2014,Standard Class,1,6,6
3/9/2014,Standard Class,1,6,6
3/9/2014,Standard Class,1,6,6
3/9/2014,Standard Class,1,6,6
3/9/2014,Standard Class,1,6,6
4/9/2014,Second Class,1,3,3
4/9/2014,Second Class,1,3,3
4/9/2014,Second Class,1,3,3
4/9/2014,Second Class,1,3,3
4/9/2014,Second Class,1,4,3
4/9/2014,Standard Class,1,4,6
4/9/2014,Standard Class,1,4,6
4/9/2014,Standard Class,1,4,6
4/9/2014,Standard Class,1,5,6
4/9/2014,Second Class,1,5,3
4/9/2014,Standard Class,1,5,6
4/9/2014,Standard Class,1,5,6
4/9/2014,Standard Class,1,5,6
5/9/2014,First Class,1,1,1
5/9/2014,First Class,1,1,1
5/9/2014,First Class,1,1,1
5/9/2014,Second Class,1,2,3
5/9/2014,First Class,1,2,1
5/9/2014,Second Class,1,2,3
5/9/2014,Second Class,1,2,3
5/9/2014,First Class,1,2,1
5/9/2014,First Class,1,2,1
5/9/2014,Standard Class,1,4,6
5/9/2014,Second Class,1,4,3
5/9/2014,Standard Class,1,4,6
5/9/2014,Standard Class,1,4,6
5/9/2014,Standard Class,1,4,6
5/9/2014,Standard Class,1,4,6
5/9/2014,Standard Class,1,4,6
5/9/2014,Standard Class,1,4,6
5/9/2014,Standard Class,1,4,6
5/9/2014,Standard Class,1,4,6
5/9/2014,Second Class,1,4,3
5/9/2014,Standard Class,1,4,6
5/9/2014,Standard Class,1,4,6
5/9/2014,Second Class,1,5,3
5/9/2014,Second Class,1,5,3
5/9/2014,Second Class,1,5,3
5/9/2014,Second Class,1,5,3
5/9/2014,Standard Class,1,6,6
5/9/2014,Standard Class,1,6,6
6/9/2014,First Class,1,1,1
6/9/2014,Standard Class,1,4,6
6/9/2014,Standard Class,1,4,6
6/9/2014,Standard Class,1,4,6
6/9/2014,Standard Class,1,6,6
8/9/2014,Same Day,1,0,0
8/9/2014,Same Day,1,0,0
8/9/2014,First Class,1,1,1
8/9/2014,First Class,1,1,1
8/9/2014,First Class,1,2,1
8/9/2014,First Class,1,2,1
8/9/2014,First Class,1,2,1
8/9/2014,First Class,1,3,1
8/9/2014,First Class,1,3,1
8/9/2014,First Class,1,3,1
8/9/2014,Standard Class,1,4,6
8/9/2014,Standard Class,1,4,6
8/9/2014,Standard Class,1,4,6
8/9/2014,Standard Class,1,4,6
8/9/2014,Standard Class,1,4,6
8/9/2014,Standard Class,1,4,6
8/9/2014,Standard Class,1,4,6
8/9/2014,Standard Class,1,5,6
8/9/2014,Standard Class,1,5,6
8/9/2014,Standard Class,1,5,6
8/9/2014,Standard Class,1,5,6
8/9/2014,Standard Class,1,6,6
8/9/2014,Standard Class,1,7,6
9/9/2014,First Class,1,1,1
9/9/2014,First Class,1,1,1
9/9/2014,Second Class,1,2,3
9/9/2014,First Class,1,3,1
9/9/2014,First Class,1,3,1
9/9/2014,First Class,1,3,1
9/9/2014,First Class,1,3,1
9/9/2014,First Class,1,3,1
9/9/2014,First Class,1,3,1
9/9/2014,Standard Class,1,4,6
9/9/2014,Second Class,1,4,3
9/9/2014,Second Class,1,5,3
9/9/2014,Second Class,1,5,3
9/9/2014,Standard Class,1,6,6
10/9/2014,First Class,1,1,1
10/9/2014,First Class,1,1,1
10/9/2014,First Class,1,1,1
10/9/2014,Standard Class,1,4,6
10/9/2014,Standard Class,1,4,6
10/9/2014,Standard Class,1,4,6
10/9/2014,Standard Class,1,4,6
10/9/2014,Standard Class,1,4,6
10/9/2014,Standard Class,1,4,6
10/9/2014,Standard Class,1,4,6
10/9/2014,Standard Class,1,4,6
10/9/2014,Standard Class,1,4,6
10/9/2014,Standard Class,1,4,6
10/9/2014,Standard Class,1,4,6
10/9/2014,Standard Class,1,5,6
10/9/2014,Second Class,1,5,3
10/9/2014,Standard Class,1,5,6
10/9/2014,Standard Class,1,5,6
10/9/2014,Standard Class,1,5,6
10/9/2014,Second Class,1,5,3
10/9/2014,Second Class,1,5,3
10/9/2014,Standard Class,1,5,6
10/9/2014,Standard Class,1,5,6
10/9/2014,Standard Class,1,6,6
10/9/2014,Standard Class,1,6,6
10/9/2014,Standard Class,1,6,6
10/9/2014,Standard Class,1,6,6
10/9/2014,Standard Class,1,6,6
10/9/2014,Standard Class,1,6,6
11/9/2014,Same Day,1,0,0
11/9/2014,Same Day,1,0,0
11/9/2014,Same Day,1,0,0
11/9/2014,First Class,1,3,1
11/9/2014,First Class,1,3,1
11/9/2014,Standard Class,1,4,6
11/9/2014,Second Class,1,5,3
11/9/2014,Second Class,1,5,3
11/9/2014,Second Class,1,5,3
11/9/2014,Second Class,1,5,3
11/9/2014,Second Class,1,5,3
11/9/2014,Second Class,1,5,3
11/9/2014,Standard Class,1,5,6
11/9/2014,Second Class,1,5,3
11/9/2014,Second Class,1,5,3
11/9/2014,Standard Class,1,5,6
11/9/2014,Standard Class,1,7,6
11/9/2014,Standard Class,1,7,6
12/9/2014,Same Day,1,0,0
12/9/2014,Same Day,1,0,0
12/9/2014,Same Day,1,0,0
12/9/2014,Same Day,1,0,0
12/9/2014,Same Day,1,0,0
12/9/2014,Same Day,1,0,0
12/9/2014,Same Day,1,0,0
12/9/2014,First Class,1,1,1
12/9/2014,Same Day,1,1,0
12/9/2014,Same Day,1,1,0
12/9/2014,Same Day,1,1,0
12/9/2014,Second Class,1,2,3
12/9/2014,Second Class,1,2,3
12/9/2014,Second Class,1,2,3
12/9/2014,Second Class,1,2,3
12/9/2014,Second Class,1,2,3
12/9/2014,Second Class,1,2,3
12/9/2014,Standard Class,1,4,6
12/9/2014,Standard Class,1,4,6
12/9/2014,Standard Class,1,5,6
12/9/2014,Standard Class,1,5,6
12/9/2014,Standard Class,1,5,6
13/9/2014,First Class,1,3,1
13/9/2014,First Class,1,3,1
13/9/2014,First Class,1,3,1
13/9/2014,First Class,1,3,1
13/9/2014,First Class,1,3,1
13/9/2014,First Class,1,3,1
13/9/2014,Second Class,1,5,3
14/9/2014,Standard Class,1,6,6
15/9/2014,Same Day,1,0,0
15/9/2014,First Class,1,1,1
15/9/2014,First Class,1,1,1
15/9/2014,First Class,1,1,1
15/9/2014,First Class,1,1,1
15/9/2014,First Class,1,1,1
15/9/2014,First Class,1,1,1
15/9/2014,First Class,1,2,1
15/9/2014,First Class,1,2,1
15/9/2014,First Class,1,2,1
15/9/2014,First Class,1,2,1
15/9/2014,Second Class,1,3,3
15/9/2014,First Class,1,3,1
15/9/2014,First Class,1,3,1
15/9/2014,Second Class,1,4,3
15/9/2014,Standard Class,1,5,6
15/9/2014,Standard Class,1,5,6
15/9/2014,Standard Class,1,5,6
16/9/2014,Second Class,1,2,3
16/9/2014,Second Class,1,2,3
16/9/2014,Second Class,1,2,3
16/9/2014,Second Class,1,2,3
16/9/2014,Second Class,1,2,3
16/9/2014,First Class,1,2,1
16/9/2014,Second Class,1,2,3
16/9/2014,Standard Class,1,4,6
16/9/2014,Standard Class,1,4,6
16/9/2014,Standard Class,1,4,6
16/9/2014,Standard Class,1,4,6
16/9/2014,Standard Class,1,4,6
16/9/2014,Standard Class,1,4,6
16/9/2014,Standard Class,1,4,6
16/9/2014,Standard Class,1,4,6
16/9/2014,Standard Class,1,4,6
16/9/2014,Standard Class,1,4,6
16/9/2014,Standard Class,1,4,6
16/9/2014,Standard Class,1,4,6
16/9/2014,Standard Class,1,5,6
16/9/2014,Standard Class,1,5,6
16/9/2014,Standard Class,1,6,6
16/9/2014,Standard Class,1,6,6
16/9/2014,Standard Class,1,6,6
16/9/2014,Standard Class,1,6,6
16/9/2014,Standard Class,1,6,6
17/9/2014,First Class,1,1,1
17/9/2014,First Class,1,1,1
17/9/2014,First Class,1,2,1
17/9/2014,First Class,1,2,1
17/9/2014,First Class,1,2,1
17/9/2014,Second Class,1,2,3
17/9/2014,First Class,1,2,1
17/9/2014,First Class,1,2,1
17/9/2014,Second Class,1,2,3
17/9/2014,Standard Class,1,4,6
17/9/2014,Standard Class,1,4,6
17/9/2014,Standard Class,1,4,6
17/9/2014,Standard Class,1,5,6
18/9/2014,Same Day,1,0,0
18/9/2014,First Class,1,3,1
18/9/2014,Second Class,1,4,3
18/9/2014,Second Class,1,4,3
18/9/2014,Second Class,1,4,3
18/9/2014,Second Class,1,4,3
18/9/2014,Second Class,1,4,3
18/9/2014,Second Class,1,4,3
18/9/2014,Second Class,1,4,3
18/9/2014,Second Class,1,5,3
18/9/2014,Second Class,1,5,3
18/9/2014,Second Class,1,5,3
18/9/2014,Second Class,1,5,3
18/9/2014,Second Class,1,5,3
18/9/2014,Second Class,1,5,3
18/9/2014,Standard Class,1,6,6
18/9/2014,Standard Class,1,6,6
19/9/2014,First Class,1,2,1
19/9/2014,First Class,1,2,1
19/9/2014,First Class,1,3,1
19/9/2014,Standard Class,1,4,6
19/9/2014,Standard Class,1,4,6
19/9/2014,Standard Class,1,4,6
19/9/2014,Standard Class,1,4,6
19/9/2014,Standard Class,1,4,6
19/9/2014,Standard Class,1,4,6
19/9/2014,Standard Class,1,4,6
19/9/2014,Standard Class,1,4,6
19/9/2014,Standard Class,1,4,6
19/9/2014,Standard Class,1,4,6
19/9/2014,Standard Class,1,4,6
19/9/2014,Second Class,1,5,3
19/9/2014,Standard Class,1,5,6
19/9/2014,Standard Class,1,5,6
19/9/2014,Standard Class,1,5,6
19/9/2014,Standard Class,1,7,6
19/9/2014,Standard Class,1,7,6
20/9/2014,Same Day,1,0,0
20/9/2014,Standard Class,1,4,6
20/9/2014,Standard Class,1,4,6
20/9/2014,Standard Class,1,5,6
20/9/2014,Standard Class,1,5,6
20/9/2014,Standard Class,1,5,6
20/9/2014,Standard Class,1,5,6
20/9/2014,Standard Class,1,6,6
20/9/2014,Standard Class,1,6,6
20/9/2014,Standard Class,1,6,6
20/9/2014,Standard Class,1,6,6
20/9/2014,Standard Class,1,6,6
20/9/2014,Standard Class,1,6,6
20/9/2014,Standard Class,1,6,6
20/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
21/9/2014,Standard Class,1,6,6
22/9/2014,First Class,1,2,1
22/9/2014,First Class,1,2,1
22/9/2014,First Class,1,2,1
22/9/2014,Standard Class,1,4,6
22/9/2014,Standard Class,1,4,6
22/9/2014,Standard Class,1,4,6
22/9/2014,Standard Class,1,5,6
22/9/2014,Standard Class,1,6,6
23/9/2014,First Class,1,1,1
23/9/2014,First Class,1,1,1
23/9/2014,Second Class,1,2,3
23/9/2014,Second Class,1,2,3
23/9/2014,Second Class,1,2,3
23/9/2014,First Class,1,2,1
23/9/2014,Second Class,1,2,3
23/9/2014,Second Class,1,3,3
23/9/2014,Second Class,1,4,3
23/9/2014,Second Class,1,4,3
23/9/2014,Standard Class,1,4,6
23/9/2014,Standard Class,1,4,6
23/9/2014,Standard Class,1,4,6
23/9/2014,Second Class,1,4,3
23/9/2014,Standard Class,1,4,6
23/9/2014,Standard Class,1,4,6
23/9/2014,Standard Class,1,5,6
23/9/2014,Standard Class,1,5,6
23/9/2014,Standard Class,1,5,6
23/9/2014,Standard Class,1,5,6
23/9/2014,Standard Class,1,6,6
23/9/2014,Standard Class,1,6,6
24/9/2014,Second Class,1,2,3
24/9/2014,Second Class,1,2,3
24/9/2014,Second Class,1,2,3
24/9/2014,Second Class,1,2,3
24/9/2014,First Class,1,2,1
24/9/2014,Second Class,1,2,3
24/9/2014,First Class,1,3,1
24/9/2014,First Class,1,3,1
24/9/2014,Standard Class,1,4,6
24/9/2014,Standard Class,1,5,6
24/9/2014,Standard Class,1,5,6
24/9/2014,Standard Class,1,5,6
24/9/2014,Standard Class,1,6,6
24/9/2014,Standard Class,1,6,6
24/9/2014,Standard Class,1,6,6
24/9/2014,Standard Class,1,6,6
24/9/2014,Standard Class,1,6,6
24/9/2014,Standard Class,1,6,6
24/9/2014,Standard Class,1,7,6
24/9/2014,Standard Class,1,7,6
