Order Date,Postal Code,Region,State,Profit,Profit Ratio,Sales
16/6/2014,37211,South,Tennessee,224,0.1,2240
16/6/2014,62301,Central,Illinois,2,0.088,20
17/6/2014,43017,East,Ohio,2,0.075,24
17/6/2014,43017,East,Ohio,108,0.225,480
17/6/2014,94122,West,California,91,0.075,1213
17/6/2014,94122,West,California,9,0.47,19
17/6/2014,27514,South,North Carolina,5,0.338,14
17/6/2014,41042,South,Kentucky,91,0.3,302
17/6/2014,41042,South,Kentucky,51,0.28,181
17/6/2014,60653,Central,Illinois,-9,-1.5,6
17/6/2014,88220,West,New Mexico,92,0.48,192
17/6/2014,88220,West,New Mexico,9,0.48,19
17/6/2014,88220,West,New Mexico,4,0.26,17
17/6/2014,41042,South,Kentucky,17,0.26,66
17/6/2014,41042,South,Kentucky,52,0.27,192
18/6/2014,94122,West,California,18,0.35,51
18/6/2014,80022,West,Colorado,-33,-0.225,146
18/6/2014,60076,Central,Illinois,-4,-1.55,2
18/6/2014,60076,Central,Illinois,-16,-1.75,9
18/6/2014,60076,Central,Illinois,4,0.363,12
18/6/2014,98502,West,Washington,47,0.3,155
18/6/2014,98502,West,Washington,4,0.29,14
18/6/2014,10024,East,New York,8,0.08,101
18/6/2014,10024,East,New York,1668,0.49,3405
19/6/2014,78415,Central,Texas,23,0.313,74
19/6/2014,90032,West,California,76,0.082,918
19/6/2014,90032,West,California,19,0.49,39
20/6/2014,43055,East,Ohio,-43,-0.057,760
20/6/2014,43055,East,Ohio,7,0.188,39
20/6/2014,43055,East,Ohio,2,0.013,122
20/6/2014,94109,West,California,21,0.42,50
20/6/2014,77095,Central,Texas,-5,-2.3,2
20/6/2014,77095,Central,Texas,-1,-2.5,0
20/6/2014,77095,Central,Texas,48,0.325,146
20/6/2014,94109,West,California,12,0.47,25
20/6/2014,10035,East,New York,46,0.47,98
20/6/2014,10035,East,New York,10,0.1,103
20/6/2014,75220,Central,Texas,-33,-0.213,154
20/6/2014,75220,Central,Texas,1,0.075,11
20/6/2014,75081,Central,Texas,-85,-0.186,457
20/6/2014,10035,East,New York,4,0.325,12
20/6/2014,10035,East,New York,6,0.05,129
20/6/2014,75081,Central,Texas,-11,-1.6,7
21/6/2014,33180,South,Florida,0,0.075,4
21/6/2014,10801,East,New York,19,0.363,51
21/6/2014,10801,East,New York,15,0.1,150
21/6/2014,44134,East,Ohio,1,0.113,5
21/6/2014,7109,East,New Jersey,5,0.49,10
21/6/2014,44134,East,Ohio,11,0.35,31
21/6/2014,23223,South,Virginia,16,0.48,32
21/6/2014,7109,East,New Jersey,72,0.3,240
21/6/2014,23223,South,Virginia,126,0.25,504
22/6/2014,44105,East,Ohio,2,0.138,18
22/6/2014,44105,East,Ohio,-34,-0.833,41
22/6/2014,26003,East,West Virginia,40,0.49,82
22/6/2014,26003,East,West Virginia,3,0.49,6
22/6/2014,26003,East,West Virginia,219,0.49,448
23/6/2014,33178,South,Florida,13,0.338,38
23/6/2014,48227,Central,Michigan,146,0.3,488
23/6/2014,19140,East,Pennsylvania,-8,-0.733,10
23/6/2014,19140,East,Pennsylvania,-24,-0.767,31
23/6/2014,19140,East,Pennsylvania,1,0.075,9
23/6/2014,60653,Central,Illinois,-5,-1.65,3
25/6/2014,10011,East,New York,33,0.189,173
25/6/2014,10011,East,New York,50,0.18,277
25/6/2014,94110,West,California,1,0.47,3
25/6/2014,2920,East,Rhode Island,48,0.47,103
25/6/2014,92646,West,California,26,0.27,96
25/6/2014,44312,East,Ohio,7,0.313,22
25/6/2014,62521,Central,Illinois,-320,-1.75,183
25/6/2014,62521,Central,Illinois,3,0.313,10
25/6/2014,91767,West,California,12,0.33,36
25/6/2014,91767,West,California,112,0.29,386
26/6/2014,10024,East,New York,-5,-0.013,401
26/6/2014,98115,West,Washington,148,0.17,871
26/6/2014,60440,Central,Illinois,17,0.113,148
26/6/2014,97477,West,Oregon,1,0.138,5
26/6/2014,97477,West,Oregon,-2,-0.188,11
26/6/2014,97477,West,Oregon,27,0.375,71
27/6/2014,48227,Central,Michigan,5,0.34,16
27/6/2014,48227,Central,Michigan,2,0.45,5
27/6/2014,48227,Central,Michigan,136,0.25,544
27/6/2014,10035,East,New York,0,0,273
27/6/2014,10009,East,New York,37,0.363,102
27/6/2014,10009,East,New York,32,0.46,69
27/6/2014,10009,East,New York,214,0.3,714
27/6/2014,10009,East,New York,8,0.29,28
27/6/2014,10024,East,New York,67,0.28,240
27/6/2014,80219,West,Colorado,65,0.15,432
27/6/2014,46350,Central,Indiana,32,0.06,526
27/6/2014,33180,South,Florida,-14,-0.05,274
27/6/2014,33180,South,Florida,5,0.338,14
27/6/2014,92105,West,California,2,0.02,84
27/6/2014,19143,East,Pennsylvania,42,0.117,358
27/6/2014,19143,East,Pennsylvania,73,0.133,546
28/6/2014,98105,West,Washington,40,0.32,126
28/6/2014,98105,West,Washington,9,0.48,19
28/6/2014,98105,West,Washington,245,0.19,1287
28/6/2014,68104,Central,Nebraska,9,0.46,20
28/6/2014,13601,East,New York,32,0.167,192
30/6/2014,75220,Central,Texas,-96,-0.235,410
30/6/2014,75220,Central,Texas,-40,-0.129,307
30/6/2014,75220,Central,Texas,-55,-2.55,21
30/6/2014,90049,West,California,3,0.26,12
30/6/2014,90049,West,California,302,0.338,896
30/6/2014,90049,West,California,39,0.3,131
30/6/2014,90049,West,California,22,0.36,62
30/6/2014,6460,East,Connecticut,185,0.29,639
30/6/2014,6460,East,Connecticut,9,0.34,25
30/6/2014,6460,East,Connecticut,8,0.26,31
30/6/2014,92804,West,California,311,0.24,1296
30/6/2014,55407,Central,Minnesota,91,0.25,363
30/6/2014,55407,Central,Minnesota,6,0.5,12
30/6/2014,75150,Central,Texas,2,0.35,5
30/6/2014,90004,West,California,102,0.325,313
1/7/2014,10011,East,New York,-296,-0.283,1045
1/7/2014,90032,West,California,5,0.012,436
1/7/2014,38109,South,Tennessee,5,0.275,20
1/7/2014,60653,Central,Illinois,-179,-0.314,569
1/7/2014,60653,Central,Illinois,-10,-0.725,14
1/7/2014,10550,East,New York,282,0.26,1085
1/7/2014,60653,Central,Illinois,125,0.125,1002
1/7/2014,90045,West,California,100,0.49,205
1/7/2014,89115,West,Nevada,26,0.338,76
1/7/2014,10024,East,New York,10,0.44,22
1/7/2014,10024,East,New York,67,0.27,249
2/7/2014,46203,Central,Indiana,78,0.46,170
2/7/2014,46203,Central,Indiana,12,0.48,26
2/7/2014,46203,Central,Indiana,13,0.03,444
3/7/2014,77036,Central,Texas,-8,-1.55,5
3/7/2014,77036,Central,Texas,59,0.363,164
4/7/2014,98105,West,Washington,26,0.44,60
4/7/2014,98105,West,Washington,743,0.44,1688
4/7/2014,98105,West,Washington,210,0.088,2395
4/7/2014,98105,West,Washington,3,0.338,8
4/7/2014,3301,East,New Hampshire,27,0.26,102
4/7/2014,27217,South,North Carolina,2,0.163,10
4/7/2014,43130,East,Ohio,-104,-0.483,215
4/7/2014,77041,Central,Texas,92,0.338,274
4/7/2014,43130,East,Ohio,11,0.338,33
4/7/2014,43130,East,Ohio,11,0.363,31
4/7/2014,77041,Central,Texas,50,0.083,597
4/7/2014,31907,South,Georgia,6,0.23,24
4/7/2014,75023,Central,Texas,63,0.375,168
4/7/2014,31907,South,Georgia,78,0.27,288
4/7/2014,90004,West,California,1,0.01,88
4/7/2014,2169,East,Massachusetts,12,0.47,25
4/7/2014,28540,South,North Carolina,-3,-0.113,24
4/7/2014,2169,East,Massachusetts,93,0.36,259
4/7/2014,95610,West,California,54,0.42,129
4/7/2014,87401,West,New Mexico,115,0.21,546
6/7/2014,68025,Central,Nebraska,22,0.28,80
6/7/2014,75220,Central,Texas,-349,-1.05,332
6/7/2014,75220,Central,Texas,-18,-1.55,11
6/7/2014,75220,Central,Texas,-10,-1.65,6
6/7/2014,75220,Central,Texas,11,0.363,31
6/7/2014,75220,Central,Texas,6,0.363,16
7/7/2014,33142,South,Florida,24,0.1,239
7/7/2014,90008,West,California,-14,-0.113,122
7/7/2014,19120,East,Pennsylvania,-2,-0.767,3
7/7/2014,19120,East,Pennsylvania,6,0.363,16
8/7/2014,19120,East,Pennsylvania,-45,-0.52,87
8/7/2014,19120,East,Pennsylvania,5,0.35,16
8/7/2014,19120,East,Pennsylvania,1,0.075,13
8/7/2014,11561,East,New York,6,0.363,17
8/7/2014,19120,East,Pennsylvania,5,0.288,17
8/7/2014,19120,East,Pennsylvania,86,0.163,528
8/7/2014,19120,East,Pennsylvania,-114,-0.167,684
8/7/2014,2886,East,Rhode Island,93,0.37,252
8/7/2014,90049,West,California,0,0.02,6
9/7/2014,94403,West,California,35,0.47,75
9/7/2014,90660,West,California,63,0.43,146
9/7/2014,19711,East,Delaware,6,0.07,84
9/7/2014,19711,East,Delaware,9,0.23,40
9/7/2014,98115,West,Washington,5,0.31,16
9/7/2014,1852,East,Massachusetts,4,0.32,13
9/7/2014,1852,East,Massachusetts,3,0.41,8
9/7/2014,1852,East,Massachusetts,12,0.47,25
9/7/2014,19711,East,Delaware,45,0.26,175
9/7/2014,19711,East,Delaware,9,0.3,29
9/7/2014,98115,West,Washington,4,0.33,13
9/7/2014,98115,West,Washington,6,0.34,18
9/7/2014,98115,West,Washington,30,0.35,86
9/7/2014,98103,West,Washington,24,0.46,53
9/7/2014,19711,East,Delaware,58,0.41,142
9/7/2014,98031,West,Washington,99,0.5,198
9/7/2014,98031,West,Washington,8,0.338,23
9/7/2014,98031,West,Washington,385,0.49,786
9/7/2014,98031,West,Washington,11,0.21,50
10/7/2014,60610,Central,Illinois,-146,-2.5,58
10/7/2014,60610,Central,Illinois,3,0.338,9
10/7/2014,47905,Central,Indiana,32,0.06,526
10/7/2014,60610,Central,Illinois,14,0.063,229
10/7/2014,6040,East,Connecticut,49,0.41,119
10/7/2014,6040,East,Connecticut,135,0.49,275
10/7/2014,6040,East,Connecticut,4,0.02,196
10/7/2014,97206,West,Oregon,-1,-0.733,1
10/7/2014,6040,East,Connecticut,75,0.29,258
11/7/2014,31907,South,Georgia,8,0.42,19
11/7/2014,31907,South,Georgia,11,0.26,42
11/7/2014,60505,Central,Illinois,26,0.088,298
12/7/2014,10009,East,New York,17,0.13,133
12/7/2014,90004,West,California,4,0.47,9
12/7/2014,92105,West,California,9,0.313,30
12/7/2014,92105,West,California,5,0.075,72
12/7/2014,50701,Central,Iowa,12,0.39,30
12/7/2014,90049,West,California,44,0.26,168
12/7/2014,90049,West,California,245,0.19,1287
13/7/2014,45014,East,Ohio,1,0.313,4
14/7/2014,19140,East,Pennsylvania,19,0.213,91
14/7/2014,66212,Central,Kansas,6,0.46,14
14/7/2014,66212,Central,Kansas,94,0.26,360
14/7/2014,19140,East,Pennsylvania,-7,-0.183,40
15/7/2014,43229,East,Ohio,149,0.375,397
15/7/2014,92683,West,California,50,0.18,277
15/7/2014,92683,West,California,8,0.42,19
15/7/2014,43229,East,Ohio,2,0.163,13
15/7/2014,43229,East,Ohio,3,0.363,9
15/7/2014,43229,East,Ohio,18,0.075,239
15/7/2014,43229,East,Ohio,5,0.075,62
15/7/2014,92683,West,California,21,0.29,72
15/7/2014,92683,West,California,1,0.325,4
15/7/2014,92683,West,California,2,0.47,5
15/7/2014,43229,East,Ohio,-378,-0.2,1890
15/7/2014,92683,West,California,20,0.14,141
15/7/2014,92683,West,California,53,0.113,470
16/7/2014,23434,South,Virginia,157,0.18,873
16/7/2014,23434,South,Virginia,50,0.28,180
16/7/2014,23434,South,Virginia,6,0.48,13
16/7/2014,10024,East,New York,89,0.133,664
16/7/2014,10024,East,New York,2,0.29,7
16/7/2014,10024,East,New York,4,0.46,8
16/7/2014,10024,East,New York,4,0.49,9
16/7/2014,10024,East,New York,9,0.21,42
16/7/2014,19805,East,Delaware,-49,-0.157,310
16/7/2014,19805,East,Delaware,13,0.49,27
17/7/2014,19140,East,Pennsylvania,-1,-0.014,71
17/7/2014,60098,Central,Illinois,1,0.313,3
17/7/2014,28205,South,North Carolina,15,0.063,242
18/7/2014,92307,West,California,211,0.176,1194
18/7/2014,92307,West,California,29,0.5,58
18/7/2014,92307,West,California,16,0.48,32
18/7/2014,92307,West,California,0,0,11
18/7/2014,90036,West,California,90,0.188,480
18/7/2014,33614,South,Florida,2,0.275,8
18/7/2014,13440,East,New York,14,0.37,39
18/7/2014,13440,East,New York,48,0.48,100
18/7/2014,13440,East,New York,67,0.25,270
19/7/2014,19134,East,Pennsylvania,-14,-0.071,199
19/7/2014,85023,West,Arizona,10,0.063,162
19/7/2014,85023,West,Arizona,-43,-0.138,312
19/7/2014,85023,West,Arizona,-449,-0.56,802
19/7/2014,19134,East,Pennsylvania,1,0.125,9
19/7/2014,85023,West,Arizona,-6,-0.8,8
19/7/2014,85023,West,Arizona,5,0.325,16
19/7/2014,19134,East,Pennsylvania,70,0.117,600
21/7/2014,55369,Central,Minnesota,331,0.45,736
21/7/2014,57103,Central,South Dakota,27,0.15,183
21/7/2014,10009,East,New York,25,0.156,164
21/7/2014,10009,East,New York,31,0.17,184
21/7/2014,57103,Central,South Dakota,112,0.27,416
21/7/2014,57103,Central,South Dakota,20,0.47,43
21/7/2014,57103,Central,South Dakota,30,0.5,61
21/7/2014,57103,Central,South Dakota,7,0.47,15
21/7/2014,10009,East,New York,6,0.48,13
21/7/2014,57103,Central,South Dakota,133,0.34,390
21/7/2014,60610,Central,Illinois,-6,-0.65,9
21/7/2014,60610,Central,Illinois,9,0.125,70
22/7/2014,84107,West,Utah,8,0.29,26
22/7/2014,84107,West,Utah,6,0.088,72
22/7/2014,60505,Central,Illinois,-5,-1.6,3
22/7/2014,60505,Central,Illinois,-165,-1.75,94
22/7/2014,78577,Central,Texas,-21,-0.171,124
22/7/2014,92024,West,California,23,0.1,225
22/7/2014,92024,West,California,18,0.35,50
22/7/2014,92024,West,California,8,0.47,16
22/7/2014,94521,West,California,2,0.48,4
22/7/2014,7060,East,New Jersey,3,0.49,6
22/7/2014,94521,West,California,122,0.075,1626
22/7/2014,60623,Central,Illinois,-3,-1.6,2
22/7/2014,44105,East,Ohio,-23,-0.667,34
22/7/2014,44105,East,Ohio,25,0.113,222
22/7/2014,44105,East,Ohio,-53,-0.25,211
22/7/2014,24153,South,Virginia,70,0.23,303
22/7/2014,24153,South,Virginia,4,0.44,9
22/7/2014,10024,East,New York,5,0.26,17
22/7/2014,24153,South,Virginia,30,0.29,102
22/7/2014,24153,South,Virginia,6,0.29,20
22/7/2014,24153,South,Virginia,7,0.48,15
22/7/2014,24153,South,Virginia,12,0.05,232
22/7/2014,24153,South,Virginia,68,0.25,272
23/7/2014,60653,Central,Illinois,-75,-0.143,526
23/7/2014,10009,East,New York,14,0.47,30
24/7/2014,53142,Central,Wisconsin,144,0.36,400
24/7/2014,46514,Central,Indiana,5,0.47,12
24/7/2014,46514,Central,Indiana,11,0.07,160
24/7/2014,90045,West,California,6,0.363,15
24/7/2014,90045,West,California,28,0.48,58
24/7/2014,60623,Central,Illinois,21,0.325,63
24/7/2014,11561,East,New York,20,0.48,41
24/7/2014,60090,Central,Illinois,15,0.125,122
24/7/2014,10009,East,New York,4,0.325,13
24/7/2014,10011,East,New York,4,0.313,14
25/7/2014,92646,West,California,840,0.35,2400
26/7/2014,75217,Central,Texas,-4,-0.014,298
26/7/2014,19143,East,Pennsylvania,3,0.15,20
26/7/2014,19143,East,Pennsylvania,-35,-0.25,139
26/7/2014,19143,East,Pennsylvania,7,0.35,21
26/7/2014,19143,East,Pennsylvania,-26,-0.1,260
26/7/2014,19143,East,Pennsylvania,4,0.113,38
26/7/2014,19134,East,Pennsylvania,1,0.325,3
26/7/2014,57103,Central,South Dakota,10,0.47,20
27/7/2014,90036,West,California,45,0.125,362
27/7/2014,90036,West,California,660,0.4,1650
28/7/2014,10701,East,New York,4,0.27,15
28/7/2014,32216,South,Florida,-2,-0.025,91
28/7/2014,10701,East,New York,136,0.25,544
28/7/2014,27604,South,North Carolina,12,0.062,195
28/7/2014,98115,West,Washington,11,0.44,24
28/7/2014,98115,West,Washington,12,0.46,26
28/7/2014,98115,West,Washington,6,0.48,13
28/7/2014,98115,West,Washington,33,0.14,235
29/7/2014,94110,West,California,4,0.363,10
29/7/2014,94110,West,California,4,0.28,15
29/7/2014,94110,West,California,100,0.088,1146
30/7/2014,12180,East,New York,22,0.37,60
30/7/2014,28540,South,North Carolina,7,0.188,35
30/7/2014,28540,South,North Carolina,0,0.088,4
30/7/2014,28540,South,North Carolina,1,0.063,22
30/7/2014,98103,West,Washington,26,0.22,116
30/7/2014,98115,West,Washington,12,0.13,91
30/7/2014,73120,Central,Oklahoma,73,0.24,303
30/7/2014,73120,Central,Oklahoma,61,0.44,138
30/7/2014,73120,Central,Oklahoma,16,0.49,33
30/7/2014,78745,Central,Texas,0,0.163,3
30/7/2014,73120,Central,Oklahoma,134,0.29,462
30/7/2014,78745,Central,Texas,16,0.125,125
31/7/2014,44107,East,Ohio,-54,-0.7,77
31/7/2014,92691,West,California,13,0.48,26
31/7/2014,92691,West,California,86,0.26,330
31/7/2014,21215,East,Maryland,43,0.48,90
1/8/2014,60653,Central,Illinois,4,0.113,37
1/8/2014,94110,West,California,11,0.31,37
1/8/2014,94110,West,California,15,0.27,57
1/8/2014,19805,East,Delaware,5,0.49,11
1/8/2014,19805,East,Delaware,391,0.46,850
1/8/2014,19805,East,Delaware,6,0.48,12
1/8/2014,33311,South,Florida,8,0.2,41
1/8/2014,53209,Central,Wisconsin,55,0.35,156
1/8/2014,53209,Central,Wisconsin,8,0.48,18
1/8/2014,19134,East,Pennsylvania,18,0.325,55
1/8/2014,19134,East,Pennsylvania,-57,-0.2,286
2/8/2014,60653,Central,Illinois,6,0.063,96
2/8/2014,93905,West,California,19,0.338,55
2/8/2014,28205,South,North Carolina,17,0.063,272
2/8/2014,94109,West,California,50,0.27,187
2/8/2014,78745,Central,Texas,13,0.35,36
2/8/2014,78745,Central,Texas,-264,-0.183,1440
4/8/2014,60623,Central,Illinois,-37,-0.2,183
4/8/2014,45014,East,Ohio,5,0.325,17
4/8/2014,90004,West,California,24,0.24,100
4/8/2014,61701,Central,Illinois,7,0.188,40
4/8/2014,94122,West,California,11,0.09,124
4/8/2014,94122,West,California,25,0.48,52
4/8/2014,98105,West,Washington,4,0.26,16
5/8/2014,80538,West,Colorado,3,0.363,9
5/8/2014,80538,West,Colorado,3,0.363,8
5/8/2014,75007,Central,Texas,-6,-1.7,3
6/8/2014,40475,South,Kentucky,6,0.46,14
6/8/2014,77070,Central,Texas,8,0.05,151
6/8/2014,46203,Central,Indiana,60,0.48,126
6/8/2014,46203,Central,Indiana,67,0.5,133
6/8/2014,46203,Central,Indiana,30,0.37,80
7/8/2014,70506,South,Louisiana,23,0.16,146
7/8/2014,70506,South,Louisiana,7,0.48,15
7/8/2014,10011,East,New York,21,0.3,70
7/8/2014,75104,Central,Texas,40,0.35,115
7/8/2014,3301,East,New Hampshire,68,0.3,228
7/8/2014,3301,East,New Hampshire,12,0.48,25
7/8/2014,3301,East,New Hampshire,247,0.3,825
8/8/2014,75081,Central,Texas,-25,-0.213,118
8/8/2014,75081,Central,Texas,-13,-0.113,119
8/8/2014,92683,West,California,26,0.125,207
8/8/2014,92683,West,California,16,0.3,52
8/8/2014,92683,West,California,412,0.28,1473
8/8/2014,92683,West,California,4,0.35,12
8/8/2014,92683,West,California,12,0.375,31
8/8/2014,92683,West,California,12,0.47,25
8/8/2014,56560,Central,Minnesota,20,0.31,64
8/8/2014,28540,South,North Carolina,22,0.275,80
8/8/2014,92683,West,California,8,0.14,56
8/8/2014,92683,West,California,44,0.063,708
8/8/2014,11561,East,New York,5,0.47,12
8/8/2014,11561,East,New York,26,0.25,105
8/8/2014,95123,West,California,115,0.47,245
8/8/2014,92105,West,California,5,0.338,14
8/8/2014,92105,West,California,18,0.113,160
11/8/2014,47201,Central,Indiana,25,0.21,121
11/8/2014,47201,Central,Indiana,35,0.5,70
11/8/2014,47374,Central,Indiana,83,0.47,177
11/8/2014,47201,Central,Indiana,378,0.26,1454
12/8/2014,76021,Central,Texas,3,0.313,9
12/8/2014,76021,Central,Texas,-23,-1.75,13
12/8/2014,76021,Central,Texas,10,0.338,30
12/8/2014,70601,South,Louisiana,220,0.46,478
12/8/2014,76021,Central,Texas,13,0.088,154
12/8/2014,10009,East,New York,12,0.48,26
13/8/2014,21044,East,Maryland,374,0.21,1780
13/8/2014,21044,East,Maryland,59,0.27,220
13/8/2014,21044,East,Maryland,5,0.3,18
13/8/2014,92630,West,California,20,0.36,55
13/8/2014,92630,West,California,152,0.28,543
13/8/2014,32839,South,Florida,7,0.35,21
13/8/2014,98103,West,Washington,38,0.375,101
13/8/2014,98103,West,Washington,92,0.48,192
13/8/2014,98103,West,Washington,12,0.25,47
13/8/2014,98103,West,Washington,12,0.07,175
13/8/2014,98103,West,Washington,90,0.3,300
13/8/2014,98103,West,Washington,27,0.113,243
14/8/2014,94122,West,California,23,0.27,84
14/8/2014,94122,West,California,15,0.26,60
14/8/2014,94122,West,California,8,0.27,31
14/8/2014,94122,West,California,9,0.29,32
14/8/2014,38109,South,Tennessee,48,0.113,424
14/8/2014,38109,South,Tennessee,0,0,32
14/8/2014,38109,South,Tennessee,31,0.113,272
14/8/2014,38109,South,Tennessee,-1238,-0.767,1615
14/8/2014,38109,South,Tennessee,5,0.325,15
14/8/2014,38109,South,Tennessee,9,0.375,24
14/8/2014,38109,South,Tennessee,0,0.3,2
14/8/2014,19120,East,Pennsylvania,6,0.338,18
14/8/2014,92037,West,California,12,0.325,36
15/8/2014,94109,West,California,4,0.26,17
15/8/2014,94109,West,California,3,0.49,6
15/8/2014,90032,West,California,5,0.013,418
16/8/2014,19120,East,Pennsylvania,-338,-0.188,1802
16/8/2014,55113,Central,Minnesota,23,0.46,50
16/8/2014,7060,East,New Jersey,25,0.26,98
17/8/2014,38401,South,Tennessee,-11,-0.833,13
17/8/2014,38401,South,Tennessee,-1,-0.013,67
18/8/2014,13601,East,New York,98,0.211,463
18/8/2014,13601,East,New York,302,0.338,896
18/8/2014,19134,East,Pennsylvania,-631,-0.143,4416
18/8/2014,40214,South,Kentucky,48,0.47,103
18/8/2014,40214,South,Kentucky,10,0.1,98
18/8/2014,77095,Central,Texas,-2,-0.029,75
18/8/2014,77095,Central,Texas,-22,-1.325,17
18/8/2014,94513,West,California,655,0.26,2518
18/8/2014,94513,West,California,77,0.35,221
18/8/2014,94513,West,California,5,0.35,14
18/8/2014,94513,West,California,12,0.5,23
18/8/2014,94513,West,California,4,0.45,9
18/8/2014,94513,West,California,141,0.26,541
18/8/2014,77095,Central,Texas,-99,-2.55,39
18/8/2014,77095,Central,Texas,1,0.125,8
18/8/2014,77095,Central,Texas,-1,-0.188,6
18/8/2014,94513,West,California,9,0.125,72
19/8/2014,43229,East,Ohio,1,0.125,10
19/8/2014,75220,Central,Texas,-33,-1.55,21
19/8/2014,75220,Central,Texas,-11,-1.7,7
19/8/2014,75220,Central,Texas,13,0.063,200
19/8/2014,98105,West,Washington,61,0.19,323
19/8/2014,2740,East,Massachusetts,8,0.33,23
19/8/2014,98105,West,Washington,224,0.15,1496
19/8/2014,98105,West,Washington,371,0.44,844
19/8/2014,10011,East,New York,16,0.39,40
19/8/2014,10011,East,New York,3,0.31,10
19/8/2014,10011,East,New York,27,0.31,88
19/8/2014,10011,East,New York,34,0.313,107
19/8/2014,10011,East,New York,11,0.29,38
19/8/2014,98103,West,Washington,22,0.34,66
19/8/2014,44107,East,Ohio,-8,-0.733,11
19/8/2014,98103,West,Washington,943,0.338,2794
19/8/2014,98103,West,Washington,290,0.29,1000
20/8/2014,60653,Central,Illinois,-4,-1.7,2
